event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:15:03.530284846Z	5225	source	136	semisync-timeout-136	
client_ack	2026-09-23T18:15:03.552087554Z	5246	source	137	semisync-timeout-137	
client_ack	2026-09-23T18:15:03.574301304Z	5269	source	138	semisync-timeout-138	
client_ack	2026-09-23T18:15:03.596063721Z	5290	source	139	semisync-timeout-139	
client_ack	2026-09-23T18:15:03.618269637Z	5313	source	140	semisync-timeout-140	
client_ack	2026-09-23T18:15:03.640517929Z	5335	source	141	semisync-timeout-141	
client_ack	2026-09-23T18:15:03.663948179Z	5358	source	142	semisync-timeout-142	
client_ack	2026-09-23T18:15:03.686792971Z	5381	source	143	semisync-timeout-143	
client_ack	2026-09-23T18:15:03.709023096Z	5403	source	144	semisync-timeout-144	
client_ack	2026-09-23T18:15:03.731669763Z	5426	source	145	semisync-timeout-145	
client_ack	2026-09-23T18:15:03.754285596Z	5449	source	146	semisync-timeout-146	
client_ack	2026-09-23T18:15:03.777629096Z	5472	source	147	semisync-timeout-147	
client_ack	2026-09-23T18:15:03.801434596Z	5496	source	148	semisync-timeout-148	
client_ack	2026-09-23T18:15:03.824337429Z	5519	source	149	semisync-timeout-149	
client_ack	2026-09-23T18:15:03.847432971Z	5542	source	150	semisync-timeout-150	
client_ack	2026-09-23T18:15:03.870551679Z	5565	source	151	semisync-timeout-151	
client_ack	2026-09-23T18:15:03.894551096Z	5589	source	152	semisync-timeout-152	
client_ack	2026-09-23T18:15:03.918744846Z	5613	source	153	semisync-timeout-153	
client_ack	2026-09-23T18:15:03.943051596Z	5638	source	154	semisync-timeout-154	
client_ack	2026-09-23T18:15:03.972603804Z	5667	source	155	semisync-timeout-155	
client_ack	2026-09-23T18:15:03.996476096Z	5691	source	156	semisync-timeout-156	
client_ack	2026-09-23T18:15:04.025775846Z	5720	source	157	semisync-timeout-157	
client_ack	2026-09-23T18:15:04.049203513Z	5744	source	158	semisync-timeout-158	
client_ack	2026-09-23T18:15:04.072774346Z	5767	source	159	semisync-timeout-159	
client_ack	2026-09-23T18:15:04.095775138Z	5790	source	160	semisync-timeout-160	
client_ack	2026-09-23T18:15:04.119236388Z	5814	source	161	semisync-timeout-161	
client_ack	2026-09-23T18:15:04.142374721Z	5837	source	162	semisync-timeout-162	
client_ack	2026-09-23T18:15:04.165398888Z	5860	source	163	semisync-timeout-163	
client_ack	2026-09-23T18:15:04.192510971Z	5887	source	164	semisync-timeout-164	
client_ack	2026-09-23T18:15:04.217366388Z	5912	source	165	semisync-timeout-165	
client_ack	2026-09-23T18:15:04.255263888Z	5950	source	166	semisync-timeout-166	
client_ack	2026-09-23T18:15:04.278307596Z	5973	source	167	semisync-timeout-167	
client_ack	2026-09-23T18:15:04.301283054Z	5996	source	168	semisync-timeout-168	
client_ack	2026-09-23T18:15:04.325969013Z	6020	source	169	semisync-timeout-169	
client_ack	2026-09-23T18:15:04.349045138Z	6043	source	170	semisync-timeout-170	
client_ack	2026-09-23T18:15:04.372330471Z	6067	source	171	semisync-timeout-171	
client_ack	2026-09-23T18:15:04.395194763Z	6090	source	172	semisync-timeout-172	
client_ack	2026-09-23T18:15:04.418145930Z	6113	source	173	semisync-timeout-173	
client_ack	2026-09-23T18:15:04.441267138Z	6136	source	174	semisync-timeout-174	
client_ack	2026-09-23T18:15:04.464565555Z	6159	source	175	semisync-timeout-175	
client_ack	2026-09-23T18:15:04.488720763Z	6183	source	176	semisync-timeout-176	
client_ack	2026-09-23T18:15:04.512213721Z	6207	source	177	semisync-timeout-177	
client_ack	2026-09-23T18:15:04.535872846Z	6230	source	178	semisync-timeout-178	
client_ack	2026-09-23T18:15:04.559021846Z	6253	source	179	semisync-timeout-179	
client_ack	2026-09-23T18:15:04.598285763Z	6293	source	180	semisync-timeout-180	
client_ack	2026-09-23T18:15:04.628909346Z	6323	source	181	semisync-timeout-181	
client_ack	2026-09-23T18:15:04.657212096Z	6352	source	182	semisync-timeout-182	
client_ack	2026-09-23T18:15:04.682007471Z	6376	source	183	semisync-timeout-183	
client_ack	2026-09-23T18:15:04.705963221Z	6400	source	184	semisync-timeout-184	
client_ack	2026-09-23T18:15:04.731578513Z	6426	source	185	semisync-timeout-185	
client_ack	2026-09-23T18:15:04.756382888Z	6451	source	186	semisync-timeout-186	
client_ack	2026-09-23T18:15:04.784005846Z	6478	source	187	semisync-timeout-187	
client_ack	2026-09-23T18:15:04.808487513Z	6503	source	188	semisync-timeout-188	
client_ack	2026-09-23T18:15:04.834482138Z	6529	source	189	semisync-timeout-189	
client_ack	2026-09-23T18:15:04.860842138Z	6555	source	190	semisync-timeout-190	
client_ack	2026-09-23T18:15:04.884566846Z	6579	source	191	semisync-timeout-191	
client_ack	2026-09-23T18:15:04.909154138Z	6604	source	192	semisync-timeout-192	
client_ack	2026-09-23T18:15:04.936232513Z	6631	source	193	semisync-timeout-193	
client_ack	2026-09-23T18:15:04.961027138Z	6655	source	194	semisync-timeout-194	
client_ack	2026-09-23T18:15:04.985996055Z	6680	source	195	semisync-timeout-195	
client_ack	2026-09-23T18:15:05.009744680Z	6704	source	196	semisync-timeout-196	
client_ack	2026-09-23T18:15:05.036678846Z	6731	source	197	semisync-timeout-197	
client_ack	2026-09-23T18:15:05.060275346Z	6755	source	198	semisync-timeout-198	
client_ack	2026-09-23T18:15:05.086459596Z	6781	source	199	semisync-timeout-199	
client_ack	2026-09-23T18:15:05.112250013Z	6807	source	200	semisync-timeout-200	
client_ack	2026-09-23T18:15:05.143841763Z	6838	source	201	semisync-timeout-201	
client_ack	2026-09-23T18:15:05.167290055Z	6862	source	202	semisync-timeout-202	
client_ack	2026-09-23T18:15:05.193542722Z	6888	source	203	semisync-timeout-203	
client_ack	2026-09-23T18:15:05.218632972Z	6913	source	204	semisync-timeout-204	
client_ack	2026-09-23T18:15:05.246447972Z	6941	source	205	semisync-timeout-205	
client_ack	2026-09-23T18:15:05.270864013Z	6965	source	206	semisync-timeout-206	
client_ack	2026-09-23T18:15:05.296851597Z	6991	source	207	semisync-timeout-207	
client_ack	2026-09-23T18:15:05.321787555Z	7016	source	208	semisync-timeout-208	
client_ack	2026-09-23T18:15:05.345158763Z	7040	source	209	semisync-timeout-209	
client_ack	2026-09-23T18:15:05.368699222Z	7063	source	210	semisync-timeout-210	
client_ack	2026-09-23T18:15:05.392930138Z	7087	source	211	semisync-timeout-211	
client_ack	2026-09-23T18:15:05.417203013Z	7112	source	212	semisync-timeout-212	
client_ack	2026-09-23T18:15:05.439390680Z	7134	source	213	semisync-timeout-213	
client_ack	2026-09-23T18:15:05.461485180Z	7156	source	214	semisync-timeout-214	
client_ack	2026-09-23T18:15:05.482793638Z	7177	source	215	semisync-timeout-215	
client_ack	2026-09-23T18:15:05.505014430Z	7199	source	216	semisync-timeout-216	
client_ack	2026-09-23T18:15:05.527186305Z	7222	source	217	semisync-timeout-217	
client_ack	2026-09-23T18:15:05.549098722Z	7243	source	218	semisync-timeout-218	
client_ack	2026-09-23T18:15:05.570648430Z	7265	source	219	semisync-timeout-219	
client_ack	2026-09-23T18:15:05.592527763Z	7287	source	220	semisync-timeout-220	
client_ack	2026-09-23T18:15:05.614043472Z	7308	source	221	semisync-timeout-221	
client_ack	2026-09-23T18:15:05.637655597Z	7332	source	222	semisync-timeout-222	
client_ack	2026-09-23T18:15:05.660746180Z	7355	source	223	semisync-timeout-223	
client_ack	2026-09-23T18:15:05.683066222Z	7377	source	224	semisync-timeout-224	
client_ack	2026-09-23T18:15:05.705100972Z	7399	source	225	semisync-timeout-225	
client_ack	2026-09-23T18:15:05.727548305Z	7422	source	226	semisync-timeout-226	
client_ack	2026-09-23T18:15:05.750048513Z	7444	source	227	semisync-timeout-227	
client_ack	2026-09-23T18:15:05.772978722Z	7467	source	228	semisync-timeout-228	
client_ack	2026-09-23T18:15:05.795959555Z	7490	source	229	semisync-timeout-229	
client_ack	2026-09-23T18:15:05.819003389Z	7513	source	230	semisync-timeout-230	
